device,latency,packet_loss,cpu,memory,bandwidth,interface_errors,traffic
R4,25.192746893932465,0.023803416875117223,53.95338622729024,68.30760583063727,37.58025753669442,0,46.81564790287706
R1,22.123761067038547,0.7168446929883753,32.100581843205156,44.114759450294414,36.07816256587745,2,89.10500207279651
R2,19.53982933736494,0.3710348517148071,37.49119486686046,69.12235669887531,41.50777531220325,0,89.13961602757443
R3,23.41580337875348,0.2649951161068277,38.935701174486105,50.0842842771991,33.01597032692258,0,96.42965276781688
R4,30.111276370524262,0.5987794616281905,45.350972957775454,42.121447943140105,42.75216883030241,2,58.48691749140868
R1,16.741734098845626,0.30734873031828247,55.85983462747771,49.98960989264948,63.95379020645722,1,82.18725900974127
R2,29.803021387840225,0.6729970119183664,37.22555821502291,44.31031947824923,39.782335715634886,0,58.88803098437424
R3,33.35767254608625,0.40555800504043216,31.420408014296786,43.1072548272677,61.56718690110716,1,50.07594416700147
R4,24.097127540900985,0.4136941455536556,47.45042708178121,61.25353280888779,68.86944512387103,0,58.98507383057546
R1,19.199696588324286,0.663902023704267,36.86619397051374,57.85194497755286,54.07632090506584,1,81.53747094783662
R2,20.033342433625478,0.9532155234841896,33.24235680642319,59.668707280371166,68.89327592317211,0,43.86574742850855
R3,29.41984432874584,0.46523303057606924,53.71702696064925,44.07236235404891,57.244243244258364,1,75.20139762119342
R4,24.56249183965957,0.05461352598343672,55.611476930872975,69.86603327556865,65.06588624639281,2,70.86930811661581
R1,20.660371269269213,0.48135484329429246,41.958589343808484,50.85715324430765,34.6219478513801,2,94.53506121162262
R2,15.979316233947445,0.26427666707570874,44.124809150887295,42.983277294421825,55.19311021408814,2,58.73583160736888
R3,24.1831069836664,0.9789807935036287,52.94869421288649,67.09386993635972,56.083017116187655,2,49.586010885765525
R4,31.717832654923715,0.8653572001400843,55.458838936595214,68.33458256701326,51.11668145309494,1,78.04753078280595
R1,34.59409503253828,0.41167391489538174,42.12376440576021,49.448654154115644,53.77766132771846,1,82.49367162537342
R2,34.3114530732779,0.5232418829296416,46.04441611454613,44.91806868559327,40.872959686475696,1,74.43217785603778
R3,25.488596812301907,0.57374337607626,35.249532033771025,49.60733216280164,35.435146991234156,0,50.82947355841867
R4,19.603763492180875,0.9027299852453367,31.665423436919987,42.60900642699023,31.27088697025947,1,75.03726404453147
R1,22.56124683131267,0.4333893970114342,57.35919765686583,63.17250626506715,52.71629870648746,2,45.9600327033772
R2,30.525647242071493,0.6122990267815156,55.826006775145686,66.43514230671373,65.21280345105562,2,77.98757351564876
R3,26.73272495866878,0.8505165851585531,43.340195794221465,64.53816860893339,68.99857806768802,2,91.33567250252618
R4,21.335745200238687,0.9772234900840653,35.93851286622591,48.861616449635555,37.735692127173536,2,81.04623876912221
R1,31.728664322306372,0.16239568584623676,42.86089580779337,63.77117916198895,43.023719601860925,1,54.377296560950796
R2,34.907455621680306,0.8404347495614629,34.98822351224561,53.2012524450246,68.55451116008511,2,92.74220699370105
R3,16.70554370648444,0.5679740065481066,34.91473599658412,57.3435475397153,40.017713367804504,2,56.88472469409554
R4,27.540565776232953,0.43167504768871845,58.776647808399645,65.46899597924234,60.647373615312176,0,79.77386941589111
R1,20.01011865962007,0.302283467193311,55.56283831676848,45.94631274015046,63.489159888524185,2,43.06030366260403
R2,25.358792887367564,0.7323478877231568,55.79164540436922,69.98965745491773,56.03915266240672,0,92.74113456499708
R3,19.644023755908663,0.8234057410625862,40.19286747454285,51.161048053940405,65.47190673730569,2,59.62303052230167
R4,23.358413519041125,0.2307775884825134,47.33028042990628,55.989470264483316,66.0653483794154,0,47.28621218240109
R1,31.416875767932968,0.5715544691207577,59.113471514813966,57.26374912115592,58.592810212484885,2,96.71335210696913
R2,26.157777364345478,0.8703637883980762,58.713017441548836,67.59483230036315,44.420536220076706,0,85.05288844168089
R3,34.550283474290865,0.6684392331029428,54.467381919928435,65.78884903100644,68.78695613095579,2,84.82241551101214
R4,22.531757224955186,0.030138529280995474,37.93513361141321,44.34440429396944,56.27837359973222,0,72.68465463284612
R1,31.66891021271763,0.1670747999805955,58.80678656456985,61.94158185355987,60.66221793730289,0,96.5818862031566
R2,17.118494783299163,0.39643849086433625,49.87627223152651,66.00712207648412,31.63219086023401,1,66.61947885379848
R3,19.26689911407112,0.7391871769232065,34.35164301573088,47.790718280805045,43.37421849940254,0,94.03985232388234
R4,31.93927684201855,0.3326555593801621,40.24719189305194,51.19986954412797,37.61261849868525,1,96.43861316857087
R1,26.66789938082406,0.995628642704228,48.21226684735353,69.46494622377324,57.53402285091973,0,89.78215389537398
R2,27.501000937986035,0.42423180014760253,40.81207236849521,68.32385728026264,58.34509812210702,0,77.65984720352148
R3,34.94141273599254,0.4365710719998315,55.14921483777256,65.63212783771006,33.83447914892311,0,65.54353240147468
R4,22.391287099051127,0.7288423678653687,38.41556036249717,43.63044301496745,35.60782664264692,1,56.871699412564254
R1,27.03196944396976,0.5377791107740644,47.5845248706447,57.575860396820794,35.486102792734464,1,64.14323855833149
R2,20.161245522917874,0.8395510146575286,48.034389732764396,67.22024477521582,61.65076665058756,2,66.6799572315831
R3,15.893791938949898,0.17304984977628168,31.72761699220545,59.3885222528814,55.206477509297116,2,83.84179351274938
R4,15.874344723478986,0.8307004046561328,49.71070667417453,66.1137616590679,68.23958890691392,1,89.53554627170243
R1,23.475840195238312,0.6336143466466828,53.37583485840706,59.51829246889478,43.099987225507455,1,54.13877650607948
R2,30.648291956524318,0.7210221370201276,57.32099535485921,46.34759899067041,68.64679931113423,1,77.02714149527725
R3,16.322331694447435,0.7389304489175353,44.05048808672791,48.590724704972686,36.40121004414902,2,41.02505176077501
R4,25.812514419835345,0.23122088090706083,32.17655449475274,46.58736314786682,53.67227932861432,0,50.28433207646855
R1,15.684532095079941,0.9353254166492416,41.98144040781924,64.96438562629001,50.31374635536591,2,64.157265606581
R2,34.25344538793356,0.773058195309226,52.00863991078854,47.040686782684894,47.64213142706096,1,46.708544082011755
R3,20.037346156689907,0.6575603446944558,41.26727008121866,62.92844942837085,69.41478337281913,0,43.3256632732056
R4,29.597175930894394,0.9047553792680736,47.797900012653486,58.9399803908385,48.704630084383666,0,97.32503193929236
R1,34.25723059296497,0.44689113629985533,39.41674436829635,50.24906254358973,34.12027989837498,1,66.7451377104486
R2,22.101412062761312,0.19458245394994533,50.36957264621019,57.0965035993659,61.82203854055527,1,95.05169904546082
R3,23.01312892909785,0.009233437818083057,33.5421943117017,62.03044119187376,54.254639253581786,1,85.68303065123627
R4,24.492177200692957,0.7107091646551938,48.04606287799014,44.01263672036304,68.61801400708782,1,48.11319359775233
R1,31.845332240969412,0.8496583628071047,47.05474087059474,50.262044879229364,68.31370589574951,2,78.39176204636044
R2,20.880627839362752,0.7019310691929104,42.372127199962655,59.62665944673246,35.39300837260331,0,82.83292945423386
R3,31.548055943779033,0.9096839478179937,32.59236099016553,41.86412520159336,61.64755299525227,2,76.50604787322936
R4,20.43735029251703,0.7352115836976929,33.34560277189877,51.681358201320926,51.019868567878525,1,43.59314344896744
R1,22.510957573398777,0.8884949624813057,37.402668320930665,62.160441185979444,57.3912032891622,2,46.440507851726636
R2,17.68731096200025,0.4006927089816654,36.48112641895838,67.05826828651759,54.39103522035965,2,88.80897545162182
R3,17.272991605764343,0.9450342095622584,57.30983240479439,47.53060689266343,65.23897078980775,2,70.00123214479784
R4,26.599504426584442,0.7003529249907106,41.05322207992618,66.98321051315423,40.86522816908485,0,70.06920763920175
R1,31.097253386428246,0.361204280086294,57.34909987527356,64.08854070919608,64.12462515335932,2,82.21483077130586
R2,18.00295213042499,0.37485371669910006,52.605483787523326,53.8210198425401,50.30390794129077,0,94.55251643888937
R3,29.06796930955781,0.6811652325501572,32.42727088549852,69.4307874489883,57.30385290295763,2,87.19378166836294
R4,32.22580850130219,0.5342394352776252,59.42261248362452,55.08174311109282,69.11573348416881,0,41.228341735340265
R1,31.29954615235379,0.04915482997901777,52.40142789282889,58.944073221181284,34.79831201178428,2,67.54437943136296
R2,24.85402634880588,0.8044013173263824,43.915792024927285,44.978475110286034,59.82568071034947,1,87.11416740123957
R3,31.51188943008444,0.8265802795071157,38.462637493520155,48.34600119429247,43.366984212204656,2,42.355227836229304
R4,27.340946181025117,0.33050300111299424,51.80160933127353,48.420656470644744,46.388426643982726,1,63.1742347785773
R1,15.472504524717905,0.774274823270795,57.90810600062326,65.07482436777788,48.23462354768331,0,87.3025547803442
R2,25.812511226876424,0.8900340515894446,57.108168512767485,43.50172697782397,40.25093201631142,2,58.05084116192231
R3,29.720867551554022,0.10769576672949743,49.30861882759073,52.28044104826304,31.65679834760654,0,91.27390539798914
R4,20.429910889159657,0.22946667832663348,49.52296772840485,42.31342946508831,52.414105800525505,0,71.3372113891813
R1,20.11078503878466,0.7616236442204712,54.35640775305171,55.817490910317865,48.386724312895915,0,63.665882518918316
R2,34.47599110005947,0.24895268962582418,33.412825847160185,54.2602821400956,56.197367002826226,2,46.06312985964293
R3,21.995033174865053,0.02069098563216376,33.65297050930968,52.147274741464095,41.04058717505545,2,68.88478829968668
R4,16.82405050709334,0.3857594131584209,40.13814171739238,55.83086359132636,53.96290944171774,1,77.72640927237762
R1,22.37709873957105,0.971060240005721,50.23230252175823,46.55454341513747,59.95881565952345,0,88.9674279356737
R2,21.384347378783538,0.26902112592600114,47.08643954462232,64.55009335219954,69.32731993717829,1,94.41912540901353
R3,21.49016548774326,0.9590737822993644,55.81221455049169,55.67176442871602,56.879717486492254,2,69.47004545373699
R4,33.56650074949996,0.8595483417390831,59.46895047297862,66.54022186769203,53.90307473757937,2,97.61706832995117
R1,15.138569545575509,0.619961624081669,52.31639824648985,68.58559582684369,38.30070968999962,1,67.36552457912566
R2,18.730349722954486,0.3622722779581188,50.973309556664105,60.335205164066295,63.99842930451188,2,77.1164525968457
R3,27.634450998809733,0.5485884321861462,34.91157315357628,61.84737182408779,62.52185835239082,0,41.64486400791079
R4,15.253590059591172,0.6155719291382229,44.40060213994991,58.72579317773172,32.70446359318863,0,83.60074214148328
R1,32.53240923286068,0.04638870434015374,50.3990131521939,41.599006385297834,60.787241442202145,1,76.40261226564192
R2,28.468763059807678,0.6292271524032174,35.19392695219397,44.00777473156955,50.76691285282236,2,82.30428708465179
R3,26.870116302008533,0.4993656996802228,30.87466258068226,44.80738760295363,49.501193757873395,1,96.6436781824471
R4,17.63335705667466,0.11385297311983944,42.82266362370553,58.74997913452296,60.74744425408828,1,84.0756492060699
R1,18.707401617625163,0.5123524514715259,38.002742064496786,42.48350701269124,67.96744260770006,2,58.699613009909434
R2,18.50679720687371,0.43238880731356666,38.28782161062975,66.06105339465111,52.61480094520739,2,47.928039734350214
R3,24.88906311968141,0.2882802832822239,49.75518125238075,66.79411728874098,60.83599582929524,2,83.4397444127825
R4,32.98819116896838,0.3879489648230615,57.195242343289465,58.98388244455877,65.67271135955487,0,87.76590721149725
R1,21.7426932160772,0.9874174497584396,50.11370282020417,67.03983284623123,52.19268685647961,1,51.877668580283895
R2,20.61053489111829,0.5443639717284762,31.26695175981857,42.31478430326232,32.14079861020447,2,81.86104892684432
R3,20.641358793693428,0.743747468553591,30.652637396038333,55.98514871656949,36.63865712032517,2,76.98125869297647
R4,15.637289985312169,0.1144625155455884,41.830354475541,40.2936913822868,59.48086707087261,1,75.41416700189336
R1,23.98107363016871,0.18156160309625435,51.40496196990536,45.99096243480081,64.97728098692738,1,56.72160129511705
R2,28.671607556740543,0.08558603754921612,47.763877957228985,47.41102002994548,51.95194144512741,1,42.91346507571523
R3,22.162863738578558,0.6644413700941132,32.80602186720894,40.483720461692755,53.03944922721782,1,60.56541217987884
R4,24.199938846533833,0.9151232577869728,48.091849540295016,49.38423202420606,33.98129526199307,1,94.84129412700051
R1,15.598537772778968,0.026219723165613162,45.74876202521193,48.90507237128112,33.27951553399438,0,73.22005905168797
R2,17.570682748037367,0.16990858942982212,38.96243627745344,41.55091876417855,43.60554475247885,1,96.43704435124297
R3,18.269865624182465,0.9985633302179991,34.20234201893083,41.09964391469981,48.50398153822137,1,95.1945600214602
R4,24.55213486751883,0.7330238925481707,54.488506064226094,44.13716828180101,33.997348867838404,0,50.83361384481838
R1,22.11991406000228,0.9746774985892898,34.7158018625359,63.63780373107454,34.6917181168789,0,97.63443778286205
R2,23.59879922780183,0.9044893793373318,44.76616964543889,64.91975782928064,48.49438840378289,2,66.94667837531173
R3,33.56465053990553,0.03917000286272476,57.223754942655674,67.89569565716408,55.46950208704021,0,81.56412580189769
R4,19.761439673692074,0.9235451544879297,55.041952468797334,56.72990727132156,35.96376856734558,2,75.30521355771661
R1,27.733746533836424,0.2974021699621696,53.77129203556177,48.13176396148296,61.53170111945144,0,90.97624036108212
R2,15.085117645434048,0.12055215003198605,54.137274012306605,54.80629255409814,43.659114437512926,1,94.77263248523967
R3,18.820995371859205,0.08821505697124243,42.942355305369,42.1675914088844,37.703358501987566,0,74.32196643428165
R4,34.054569564203106,0.6843673459314237,52.11489093253003,46.8033061891492,69.47033575785429,2,68.19387245690864
R1,15.707866181508127,0.08093165723288798,50.350507075774246,51.2020688224895,63.482635944688425,2,63.2834991362477
R2,32.7445071612308,0.42611081004155227,30.18927804155757,44.491816637543366,39.29763503076896,1,90.23879458070516
R3,33.333735458568135,0.09787498633312763,56.209939164499396,42.616546868117226,60.16621236433297,0,73.50401404491511
R4,20.516810077036006,0.995910323393903,32.962145819953875,56.64105317457033,34.43304917342821,2,98.72315610639454
R1,18.17592875753427,0.1876700151945241,52.900829659334505,53.832488093542786,66.96381877542333,0,70.23733339311744
R2,16.22058133234159,0.02925112377146344,57.25503918316967,58.35418009371175,59.30713828394497,0,85.44170748881373
R3,17.8935650605293,0.8242331360213255,36.75219864410661,42.173653166659946,53.7923790900488,0,64.08976602362638
R4,33.974147590837525,0.5083527919623735,32.690092657882744,50.74086230803442,62.497959597348576,1,58.336875924805696
R1,30.040860602960173,0.7006683552512383,50.75963192398536,51.51180026229103,60.17494118952522,0,45.87689501824267
R2,16.68176693532031,0.9010973054628472,57.67171837046616,69.197212231505,35.36311614991389,0,44.83628233440041
R3,19.707254521199964,0.21273548736803083,46.193081891551785,40.0097688710102,41.27074920111198,0,64.76913239399178
R4,16.429325781709206,0.55603432651611,47.96174926726877,51.84092842940815,66.12528320230443,0,57.83892400710027
R1,17.874855150137424,0.08274073167236029,32.781294417953234,69.14640563524475,62.7102025440443,0,73.26180542322754
R2,30.848620937461632,0.19134326755656106,35.73109039606575,49.244270578456835,43.877193328888694,0,92.61642628968809
R3,23.46350943667155,0.09448769419241276,45.460759746205056,50.904517034512914,52.19898197616371,1,77.94290505778591
R4,19.181442141865205,0.055046537036586685,53.08965103642856,53.74876254200934,69.36743316176359,0,69.33940445179242
R1,32.351692798132945,0.9114166164419732,55.637067920708006,69.03926445709928,59.53745870106101,1,88.11109555354739
R2,21.03802981426967,0.061703445043533756,55.65005393649274,51.62071121523359,59.466588766225875,0,52.0870563846273
R3,19.69527230177465,0.5577752359550142,34.38945167184351,40.65597437404444,64.50805149317571,2,63.14860237592736
R4,29.78714337438386,0.5381717014863577,53.5021508268304,41.813348724659726,45.627473088570184,2,52.883829023524804
R1,23.642340925696658,0.3266761956300861,33.59643488038778,56.08323267981761,54.62167072971896,0,97.0601641098788
R2,22.294793029758587,0.5751251260323891,42.748061370949905,64.91687320896065,64.03621751572945,1,46.81162206344182
R3,31.87580211818081,0.43740238946429244,53.087870744481236,65.67641440949032,45.09126537395747,0,55.99320873944285
R4,29.305167434678967,0.7333751697254791,39.78531908381485,43.721557268231614,37.7431300559733,2,51.7964058108343
R1,16.09108613358853,0.7795876311998112,31.27345285828145,44.763649757130075,55.830231966654836,0,57.49223725368474
R2,21.413548682742892,0.8432819945114054,36.25647331420774,41.25381639234661,59.2008357083858,1,93.11692992531121
R3,23.40787325554708,0.9742050818129839,57.107875119946755,68.85133530446774,53.2267685699218,2,66.89940318446457
R4,17.55288522067466,0.4235770811438291,49.9546365643998,44.55101142478487,56.21420328299141,1,81.26980513599312
R1,30.865045204573516,0.8713838879929873,49.24315681793371,59.167813313687894,66.37880295627244,1,42.69536666340679
R2,22.199059350886223,0.22839177742131644,41.094908517312014,48.33956302165484,40.27540322941182,2,94.73929352128681
R3,23.20640917053896,0.5959409654480458,57.05161198043086,65.84085706347972,42.11526448990962,0,88.99722259901861
R4,20.288603867301887,0.19929732759475993,53.66313880776185,58.719224063063095,64.61773225006942,2,92.24835308815372
R1,19.87905219202525,0.3659433066339728,57.355366447713166,61.55747259395862,46.44362665744716,1,45.877065032348696
R2,19.332305391490813,0.5969713046092803,40.954395895119596,42.7539773154427,39.61230130382799,2,55.857533139792295
R3,22.93851845506336,0.6483143106371395,33.87714902075768,61.9775789553002,66.83781947109969,2,89.72850792697946
R4,25.822597420094148,0.44319856513161493,52.735867968686776,62.014060782615054,55.53542109306669,2,83.7630586937172
R1,32.46822489067327,0.8805710372108294,33.75834995698679,64.59404988549262,62.18212967371937,2,77.92994575845921
R2,32.676836737412295,0.6934697492489076,53.65454797437291,67.20213888434043,40.36962063840678,0,58.01367064035901
R3,24.1732030957652,0.16140003982350193,49.52030033270782,41.02348980596188,33.064727894048815,0,42.17364877583212
R4,26.99090933532146,0.8187998806530874,58.26331875919213,48.26595760304928,48.917208668600054,0,61.675605381080544
R1,15.467000640634838,0.37266797441797916,32.4881233153103,60.202295230405554,36.90949790390547,0,78.75831631306654
R2,21.143393737807994,0.7829739704171098,58.6106222436282,58.67875041201934,53.73907085403387,2,43.8003904072931
R3,27.02568749079706,0.8954417226161255,36.13994833089567,67.02203399077936,43.633549720050965,2,68.17170138693777
R4,22.10820738741288,0.2035594101344249,32.78123425519833,51.63045536086878,39.89532057710222,1,68.41207853509681
R1,28.010331627124334,0.20161503050087648,59.37895826326066,46.095616980241616,65.13953013893227,1,67.93165061512398
R2,33.77406412906845,0.21639173204901874,53.19173683734106,44.19816173108672,44.49294986900276,2,83.6777818753481
R3,21.713056352415563,0.909228700415748,49.69379169379686,44.635687567943705,43.59815967638995,1,73.22105610402747
R4,20.954874208365908,0.842912274955707,43.86035363256575,50.2600500965043,59.7129607166098,1,66.00078016176741
R1,27.432667874506937,0.632274979265052,39.853251979580065,58.806376947806726,65.0418787332199,1,94.86202631878544
R2,19.678375233694076,0.6631333970091934,57.352090019831806,53.500187434980305,37.77179883729626,1,96.46037575739416
R3,21.771062337710724,0.6671906803070096,55.42899412219822,52.28524924446344,56.066316453304516,2,45.615660841684054
R4,20.05174037085601,0.8396172853864459,38.9110079904035,40.09028897799509,65.77008105791161,0,79.19612625214901
R1,25.973524473687554,0.023906043988097925,42.75840382561786,43.773908292716314,53.862921448723,0,75.40633006926028
R2,17.160370349927923,0.6916508825071488,36.04570319779516,59.02835021221184,31.82242644586262,0,56.34116255214678
R3,15.156815334828659,0.5049850394698229,40.03798248579189,47.26252387189792,61.066163896013556,2,62.88634243930508
R4,16.04517123034742,0.8089543943940964,50.81986335473086,61.51940777796953,31.638748328348104,2,91.49607998442539
R1,34.318884159957264,0.7801512968222947,31.184891857706486,46.98952717025969,62.335008354746904,2,57.02444601978469
R2,18.558390338280184,0.34470990581130323,33.30612899624251,68.43834054782475,47.775152499779665,0,51.07894114842167
R3,15.885243171357848,0.9101843103248936,37.7933618537695,66.69852075038591,32.59273932307441,0,88.61649973967218
R4,34.124093381870985,0.4115410379382356,48.41603455740704,52.1033644533984,34.83371320863335,0,78.53500639460309
R1,24.11642038098818,0.45621613102748904,56.24214069036874,48.3236114745289,35.361464894387204,1,45.31035094630671
R2,24.775088220858745,0.9194452921845081,41.280853621757785,63.72789256616902,64.55827421030139,0,70.56357981756295
R3,25.76392646744551,0.7527802141427836,53.80162049058801,44.226967727822704,60.95874902950851,2,75.80988528399065
R4,30.184321464813298,0.15783627882269702,36.5532807419127,54.693957767328875,62.108780753042076,2,97.55118950143677
R1,33.37974393464663,0.8782703264897808,49.05202564004505,46.33778210753691,46.55838037561281,1,94.20582926369039
R2,22.02738418801393,0.82425876816465,58.116389855074694,68.74615920911057,49.67492751789551,2,88.99557778345874
R3,25.29865628983244,0.809730471596433,37.93961101840379,47.34395443987917,54.05601150111107,1,74.92023733295811
R4,31.50773311375765,0.497644942962603,55.36312990500329,61.522084548471696,46.034400437907834,2,99.0495535492376
R1,26.956428943489062,0.9902155009011244,46.15637197467944,67.30367396815274,33.301891537147405,0,86.3785923513171
R2,28.532545301076304,0.9646151423338609,31.23725927272497,51.16415026846749,69.93454878868494,1,94.57139275244073
R3,18.25373981468289,0.5058799890870402,48.161094702287535,44.78964317000308,40.34089808542339,2,48.14882729837217
R4,16.784132199937503,0.23542789891407867,41.14337275319815,40.04178157004347,41.01320377556667,0,71.2399219114459
R1,29.109305422804447,0.5300965087836981,54.47794933336905,57.79072697117321,36.66628510966817,1,61.33284546691909
R2,17.738292613340423,0.978564359691264,46.86821436218513,59.20286287728867,37.535604957885795,2,76.95699124175896
R3,16.92756847991388,0.5457409421701532,52.072773782665294,49.05850165165176,62.697114205591404,0,53.61276201807628
R4,24.51604094391918,0.24342211729628527,57.338606998060584,53.27953057777394,64.49963257633686,2,49.38077667137277
R1,20.304145197596718,0.8088889582712329,44.5068865481122,48.89983962227207,55.38409313577544,0,74.89385521360889
R2,30.626030577018376,0.5930838717805238,46.18259498839017,52.78963032380592,54.78955856990543,2,79.39878260545778
R3,15.356343621372226,0.4942529534833803,58.754056371014634,54.751581153627626,35.5174215885306,1,87.60360068207767
R4,16.88673202055989,0.9705396114299326,56.63345525604455,66.29038864903441,62.214356266386105,0,59.072196965504546
R1,25.28446558972533,0.11370419924690756,53.48788433450123,64.02914787262702,35.6660694051413,2,55.20984644963699
R2,21.573956395954603,0.5600818419200444,31.38046780393342,54.19893356773114,33.94926534016512,1,60.72673288540233
R3,25.328791108398185,0.8649538533239065,32.82151329158967,63.282110008186706,52.82026092445069,2,56.73177336853247
R4,21.828096379753852,0.38936088178388895,37.90837941274686,64.6828816775577,30.702308508330344,0,82.39953117158095
R1,16.30425649232947,0.46388868985830023,49.666411060341716,52.614805567299086,43.45907673784801,1,77.63929916964645
R2,16.846781875804556,0.8573987831137715,43.02924421743833,51.9900573771162,64.73527706385673,0,46.079572833775714
R3,29.64975466023425,0.3851277527169279,39.23089418689915,63.60957118704112,55.26595399195137,1,98.9702470464758
R4,29.23432295943661,0.11283906754643469,48.43545134065009,64.48987273424997,40.461946470494766,1,79.44102147801992
R1,17.411100933169255,0.8161310754130745,44.415395631661504,57.67203671001864,41.36086470546075,2,97.588754623505
R2,30.508994619408607,0.7473627858705647,30.95512175746892,54.133439388599314,51.783257532166814,2,99.18129927510515
R3,32.799058125643995,0.7247131343479488,58.71616327752085,55.67786723834853,49.366147877165034,2,40.79354852857564
R4,21.056179804446238,0.7335842222807643,52.53641057849707,66.8789818982478,69.34040627656415,1,62.55469124107993
R1,24.525175417501828,0.36436980198577196,47.517540858453714,56.49975174788575,62.60744855404014,1,45.87829432733565
R2,16.914389936305348,0.6532656687726943,57.74113469940635,62.82671480129726,38.299368887561755,0,58.92879192228433
R3,17.92456063432438,0.2526177137992358,48.243453505822785,49.00576582230045,57.027393265927785,0,49.80190522932779
R4,30.940310626846664,0.16817536843640846,56.46262048636364,65.87480510224051,38.54359313653295,1,60.480294464117236
R1,15.267220467121014,0.4368854226935308,36.86805484727445,64.75197629820113,32.6348064252969,1,40.160725259544435
R2,16.772194464942917,0.22292514692080412,45.345427463985565,65.00436120902906,64.41311127042187,0,95.41675442572897
R3,25.845503221342348,0.2726768284895045,57.003912430438206,62.83608176180068,64.2471470875003,2,93.169663303052
R4,29.470677884501185,0.5596400426240227,42.57878601529495,53.26274622713859,51.81549453078452,1,92.0114388545616
R1,18.501998879656625,0.13540876888929254,59.77355443084749,52.65908064481835,40.57587847877959,2,81.63485641398763
R2,23.40940419861093,0.058500276196225776,30.567449993782866,46.87830205493584,60.04328884768366,2,76.50519069294879
R3,31.265051800477444,0.43486138161073007,44.20361314316341,44.853509701745296,60.901794276214346,1,72.38123671828447
R4,25.998890156572024,0.9924146717491987,42.47764934566592,65.60007875352161,42.20402482702032,2,52.73453851751731
R1,32.54167753757565,0.37173197918121226,32.346283810080166,62.45154827736251,64.08816511307771,2,54.68701705854237
R2,21.547527646641267,0.9969541795432295,32.15648931775326,65.64414693317981,37.72763974808243,0,46.5703900189764
R3,26.44538302368139,0.34154402268487627,54.693676967172706,42.23804272289273,49.124374830321784,0,54.62558717408624
R4,16.20021337554687,0.4834345684200686,49.97843846978536,49.82538395726142,69.99303143505678,1,93.35116322337525
R1,21.39780035155946,0.6794482405042775,40.93438052588485,55.33905653624363,43.76464026730055,1,54.86991840581639
R2,18.65420543464195,0.9208817760868653,41.06149600123634,57.90739664346155,48.660706767626294,1,98.39238890864726
R3,22.756361135235963,0.32007394917420307,49.47282549856792,42.13666211780743,60.81093681710739,2,59.87022844301203
R4,33.48612462441726,0.05759164242867787,55.63148944517024,57.63276619289141,68.89302141299959,0,69.19023719953393
R1,22.779561458435637,0.2520369799333201,45.762352236423524,45.79335095030923,46.08467072725905,1,58.11225074001156
R2,22.43177432757991,0.11322406201600133,47.06757967752709,42.98665489971328,43.237524393614486,2,83.84798870178993
R3,24.319575428347974,0.2599411841682271,45.17870801206429,52.08585269281691,38.6579420953508,1,83.2417483015651
R4,28.91265261236172,0.7105178033596321,30.830578899977816,51.619189880647134,56.779086734695156,0,82.72145251530446
R1,21.940588876617422,0.4591301862733874,40.35049499890289,45.74048270040538,53.737008672790836,1,43.409473958418246
R2,26.088663561464855,0.5114221541159283,35.64007348105624,58.72390856575702,68.51417413741221,0,53.915484752248105
R3,32.572139655810446,0.8178222369115168,43.52566205036098,68.294570953414,50.677305282833956,2,84.14654828624393
R4,32.8672545296471,0.7082203359438228,36.412572532269,42.63961722764398,43.365068326208394,0,86.36204025913989
R1,24.139301937266293,0.9031825557397838,59.65590225667363,67.37521754307105,51.4060139286125,2,64.62528063902772
R2,34.64874834761632,0.2562478128791563,49.55415900000768,53.77681825871829,55.385643909703965,2,43.75699664305105
R3,23.41760426359269,0.8452942981058224,42.26834321515995,58.50403708263801,62.445295462464514,1,71.60388846495835
R4,19.409988831599193,0.24500422271491717,37.25040140507779,53.136871279540294,33.194393954029394,0,81.17879037052232
R1,24.828634795161186,0.24799580211120698,52.78838783186826,55.707966922742216,66.96412699840909,2,73.60578493843894
R2,31.778494090656512,0.30351852425754333,35.914089370037125,48.7205557105432,33.2777828146836,1,98.7120518613386
R3,20.013785842830355,0.03138999478528337,51.931583918700866,52.989801825541214,31.328260638069384,1,42.18655742954174
R4,23.733624279969227,0.2645699564855566,33.34616092045774,48.12169566663516,62.9473353495443,2,91.53463913949815
R1,33.98741284179148,0.3856856056853408,30.652227840381155,41.376955269890615,51.16047442101632,0,74.87570309517263
R2,31.092619884581833,0.27356814647148364,33.477666784363244,65.5443806992368,40.035713514225066,0,89.94086137582353
R3,28.173746918544786,0.16325240284353237,59.437456554189765,69.17554133595291,30.53053395578591,0,83.10288221949232
R4,22.297368522385433,0.17979130756904305,54.22999373193638,58.853213914060504,44.45210473088065,0,94.07991182213604
R1,25.41735311085834,0.8820469421612969,42.666268555480514,57.48131285147771,30.822409536655773,1,63.296516491671966
R2,24.479854960207135,0.05889557786930821,53.93959306018694,45.89010598333244,33.633235389933944,0,47.95136490451429
R3,25.609757326526157,0.25087364953624125,58.02467827695126,51.62327983569251,55.369061734242194,0,58.26862151743168
R4,30.124650653328953,0.26039543704074763,34.53601997670743,60.34038267078198,41.66727438304575,2,89.90847321136843
R1,31.864091435972643,0.7172634523497321,35.50813703910948,53.05118709209711,41.019314408288494,2,46.689273567184124
R2,27.06022762005322,0.7617860242059163,32.11213816751999,64.17860669588191,49.019519200678296,2,67.69590517612659
